"","X.1","X","S_ID","S_gend","S_SES","num_tchrs","phys","tchr1","tchr2","tchr3","tchr4","tchr5","tchr6","tchr7","tchr8","tchr9","tchr10","tchr11","tchr12","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","w11","w12","Math","t10_exp","t1_exp","t2_exp","t3_exp","t4_exp","t5_exp","t6_exp","t7_exp","t8_exp","t9_exp","t11_exp","t12_exp","phys_tchr","SAT_M","female","NB"
"103",103,103,103,0,13.9699305223536,4,1,38,37,53,30,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,540.911745449342,0,9.73603882956232,14.0426112520509,9.64516503595887,10.1384996975031,0,0,0,0,0,0,0,12,733,1,0
"104",104,104,104,2,12.5958054732291,4,1,47,56,37,46,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,449.315480235981,0,7.17406798003331,11.2095714437702,14.0426112520509,11.0806765260795,0,0,0,0,0,0,0,11,481,0,1
"105",105,105,105,1,10.6607428318268,1,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,519.324920659042,0,7.17406798003331,0,0,0,0,0,0,0,0,0,0,0,681,0,0
"106",106,106,106,0,12.2603078099999,4,0,19,36,13,24,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,439.313445260614,0,13.9804579273837,11.8739321105798,10.7984362537483,9.51271047069275,0,0,0,0,0,0,0,0,565,1,0
"107",107,107,107,0,14.5195876720412,1,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,465.308013543011,0,8.84212216695445,0,0,0,0,0,0,0,0,0,0,0,553,1,0
"108",108,108,108,0,13.3955781800128,1,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,523.625055004992,0,10.5774280615315,0,0,0,0,0,0,0,0,0,0,0,743,1,0
"109",109,109,109,1,12.0905274785346,2,0,37,32,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,493.864221491174,0,14.0426112520509,9.60335949708028,0,0,0,0,0,0,0,0,0,0,662,0,0
"110",110,110,110,1,11.1588064338979,2,1,12,51,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,412.824706960339,0,12.6826547730217,11.5123969955704,0,0,0,0,0,0,0,0,0,21,251,0,0
"111",111,111,111,2,12.7845855133053,2,0,1,12,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,404.780197284147,0,8.98849581602542,12.6826547730217,0,0,0,0,0,0,0,0,0,0,495,0,1
"112",112,112,112,1,10.5926750630267,2,1,46,4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,424.620842231161,0,11.0806765260795,6.76306352594885,0,0,0,0,0,0,0,0,0,17,395,0,0
"113",113,113,113,0,18.349741717772,1,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,439.892388056523,0,11.0426857338776,0,0,0,0,0,0,0,0,0,0,0,419,1,0
"114",114,114,114,0,16.1449301735678,2,0,19,13,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,509.369949959984,0,13.9804579273837,10.7984362537483,0,0,0,0,0,0,0,0,0,0,707,1,0
"115",115,115,115,0,14.356838390155,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,379.077771708722,0,10.945642594976,0,0,0,0,0,0,0,0,0,0,0,470,1,0
"116",116,116,116,0,13.2328252048568,1,1,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,536.283650670462,0,12.6640188868136,0,0,0,0,0,0,0,0,0,0,3,703,1,0
"117",117,117,117,1,12.0673737494093,2,1,11,54,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,369.627183590207,0,9.29957302994508,11.336725230796,0,0,0,0,0,0,0,0,0,11,205,0,0
"118",118,118,118,0,16.692466584412,5,0,12,30,51,24,48,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,430.58358864239,0,12.6826547730217,10.1384996975031,11.5123969955704,9.51271047069275,12.6319687988971,0,0,0,0,0,0,0,387,1,0
"119",119,119,119,0,10.4172099376137,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,389.323759235814,0,12.6826547730217,0,0,0,0,0,0,0,0,0,0,0,414,1,0
"120",120,120,120,1,14.9214711193662,2,0,24,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,460.62388185532,0,9.51271047069275,11.0426857338776,0,0,0,0,0,0,0,0,0,0,507,0,0
"121",121,121,121,2,13.4650817821916,5,0,42,38,53,39,54,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,381.459654401113,0,12.231555005867,9.73603882956232,9.64516503595887,9.11173690987654,11.336725230796,0,0,0,0,0,0,0,205,0,1
"122",122,122,122,0,14.725099870601,3,0,12,15,33,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,370.58326411126,0,12.6826547730217,8.29223077917004,9.91540359655629,0,0,0,0,0,0,0,0,0,214,1,0
"123",123,123,123,0,15.8228559791863,4,1,14,29,39,27,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,535.509515593421,0,10.3871985168316,10.7250079784901,9.11173690987654,10.8196537490001,0,0,0,0,0,0,0,16,762,1,0
"124",124,124,124,0,12.9739703036191,3,0,7,41,4,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,530.600432555285,0,10.945642594976,10.6661166318245,6.76306352594885,0,0,0,0,0,0,0,0,0,753,1,0
"125",125,125,125,1,13.4045280278834,1,1,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,520.506004267334,0,9.11173690987654,0,0,0,0,0,0,0,0,0,0,1,732,0,0
"126",126,126,126,0,7.42797054048712,2,0,48,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,419.636702627662,0,12.6319687988971,11.0426857338776,0,0,0,0,0,0,0,0,0,0,387,1,0
"127",127,127,127,0,12.6839992680414,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,451.463001694509,0,12.3105226427771,0,0,0,0,0,0,0,0,0,0,0,513,1,0
"128",128,128,128,0,14.6632759901855,2,0,9,30,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,410.918706937349,0,7.80406012825676,10.1384996975031,0,0,0,0,0,0,0,0,0,0,507,1,0
"129",129,129,129,0,17.377063027095,4,1,39,9,16,52,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,384.434125295173,0,9.11173690987654,7.80406012825676,12.6418455693281,12.6640188868136,0,0,0,0,0,0,0,12,292,1,0
"130",130,130,130,1,10.7078128725518,1,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,330.311465155981,0,11.0426857338776,0,0,0,0,0,0,0,0,0,0,9,246,0,0
"131",131,131,131,1,13.4625002053372,1,1,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,469.661708665238,0,12.6319687988971,0,0,0,0,0,0,0,0,0,0,10,445,0,0
"132",132,132,132,0,13.0452967148233,3,0,16,46,6,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,496.621447131061,0,12.6418455693281,11.0806765260795,6.70776596349245,0,0,0,0,0,0,0,0,0,688,1,0
"133",133,133,133,0,15.7582591783515,1,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,453.258194246781,0,11.8739321105798,0,0,0,0,0,0,0,0,0,0,3,536,1,0
"134",134,134,134,1,12.5074944899706,6,0,47,3,17,28,13,14,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,385.240938868345,0,7.17406798003331,9.54109737773958,9.51628646755361,10.5774280615315,10.7984362537483,10.3871985168316,0,0,0,0,0,0,309,0,0
"135",135,135,135,1,12.9897493092405,1,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,507.734128568716,0,9.60335949708028,0,0,0,0,0,0,0,0,0,0,0,746,0,0
"136",136,136,136,1,11.0739943462933,2,0,27,15,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,514.003963914565,0,10.8196537490001,8.29223077917004,0,0,0,0,0,0,0,0,0,0,663,0,0
"137",137,137,137,1,12.9612530442676,2,0,32,23,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,440.983599658691,0,9.60335949708028,8.11225407772147,0,0,0,0,0,0,0,0,0,0,511,0,0
"138",138,138,138,0,10.6826641227584,2,1,15,29,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,466.213361210767,0,8.29223077917004,10.7250079784901,0,0,0,0,0,0,0,0,0,14,600,1,0
"139",139,139,139,2,12.6858512035796,5,0,7,43,6,39,55,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,461.379357540178,0,10.945642594976,8.84212216695445,6.70776596349245,9.11173690987654,10.1474117796323,0,0,0,0,0,0,0,627,0,1
"140",140,140,140,0,11.7985579895812,2,0,5,37,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,355.010274731121,0,11.2888051365165,14.0426112520509,0,0,0,0,0,0,0,0,0,0,226,1,0
"141",141,141,141,1,12.6719964988723,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,505.136368502247,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,0,727,0,0
"142",142,142,142,1,11.6324054579163,2,0,36,10,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,369.823856171904,0,11.8739321105798,8.80820170856509,0,0,0,0,0,0,0,0,0,0,214,0,0
"143",143,143,143,0,16.3259572103874,4,0,41,40,26,11,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,394.639496449739,0,10.6661166318245,13.1075611039344,8.83553574538857,9.29957302994508,0,0,0,0,0,0,0,0,291,1,0
"144",144,144,144,0,11.8566599729903,2,0,44,35,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,444.691046286912,0,11.3092300060931,11.8696938380526,0,0,0,0,0,0,0,0,0,0,551,1,0
"145",145,145,145,1,12.9290826177442,2,1,3,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,337.551765849407,0,9.54109737773958,11.0426857338776,0,0,0,0,0,0,0,0,0,17,245,0,0
"146",146,146,146,0,12.2058753791426,3,0,54,43,11,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,403.998355008475,0,11.336725230796,8.84212216695445,9.29957302994508,0,0,0,0,0,0,0,0,0,219,1,0
"147",147,147,147,0,14.429469455058,2,1,22,43,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,420.478573659299,0,9.80367878257245,8.84212216695445,0,0,0,0,0,0,0,0,0,21,448,1,0
"148",148,148,148,1,15.5349091902068,6,0,51,50,45,32,30,26,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,473.521583422073,0,11.5123969955704,11.1255603693714,8.63967659646806,9.60335949708028,10.1384996975031,8.83553574538857,0,0,0,0,0,0,489,0,0
"149",149,149,149,0,12.2864273368033,1,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378.838607336985,0,8.71505503742822,0,0,0,0,0,0,0,0,0,0,0,317,1,0
"150",150,150,150,1,10.9493540860993,5,0,35,23,49,25,39,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,398.988388381998,0,11.8696938380526,8.11225407772147,11.04926962007,11.0426857338776,9.11173690987654,0,0,0,0,0,0,0,302,0,0
"151",151,151,151,1,13.8194331488124,1,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,362.368230187816,0,8.63967659646806,0,0,0,0,0,0,0,0,0,0,11,206,0,0
"152",152,152,152,0,14.0595086864604,7,0,35,46,1,11,47,48,26,0,0,0,0,0,0.1428,0.1428,0.1428,0.1428,0.1428,0.1428,0.1428,0,0,0,0,0,381.786445551234,0,11.8696938380526,11.0806765260795,8.98849581602542,9.29957302994508,7.17406798003331,12.6319687988971,8.83553574538857,0,0,0,0,0,395,1,0
"153",153,153,153,0,12.2737450756185,2,0,25,30,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,442.69514071993,0,11.0426857338776,10.1384996975031,0,0,0,0,0,0,0,0,0,0,520,1,0
"154",154,154,154,0,14.3634987870604,1,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397.894731287402,0,12.6640188868136,0,0,0,0,0,0,0,0,0,0,0,306,1,0
"155",155,155,155,0,13.4068215093337,1,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,412.789138810751,0,9.51271047069275,0,0,0,0,0,0,0,0,0,0,0,477,1,0
"156",156,156,156,0,10.4308939319793,6,0,19,13,38,41,46,10,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,447.193696536461,0,13.9804579273837,10.7984362537483,9.73603882956232,10.6661166318245,11.0806765260795,8.80820170856509,0,0,0,0,0,0,524,1,0
"157",157,157,157,0,14.2211929690241,1,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378.506171091219,0,9.80367878257245,0,0,0,0,0,0,0,0,0,0,0,397,1,0
"158",158,158,158,0,10.607423110009,2,0,5,49,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,468.856608667405,0,11.2888051365165,11.04926962007,0,0,0,0,0,0,0,0,0,0,776,1,0
"159",159,159,159,0,15.6452144336061,12,0,29,5,55,49,31,39,32,23,33,34,56,35,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,534.744867602471,11.66787751479,10.7250079784901,11.2888051365165,10.1474117796323,11.04926962007,11.3233010955249,9.11173690987654,9.60335949708028,8.11225407772147,9.91540359655629,11.2095714437702,11.8696938380526,0,704,1,0
"160",160,160,160,0,13.7485911383079,6,0,1,23,34,33,31,19,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,410.454664034556,0,8.98849581602542,8.11225407772147,11.66787751479,9.91540359655629,11.3233010955249,13.9804579273837,0,0,0,0,0,0,468,1,0
"161",161,161,161,0,16.2746830846205,2,0,34,9,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,463.745561312278,0,11.66787751479,7.80406012825676,0,0,0,0,0,0,0,0,0,0,655,1,0
"162",162,162,162,1,12.8088123622288,1,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,468.7673397423,0,9.11173690987654,0,0,0,0,0,0,0,0,0,0,0,456,0,0
"163",163,163,163,0,9.87993580344521,1,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,408.238965626683,0,11.8696938380526,0,0,0,0,0,0,0,0,0,0,0,486,1,0
"164",164,164,164,1,10.2187117126282,2,1,31,8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,461.821313012078,0,11.3233010955249,12.3105226427771,0,0,0,0,0,0,0,0,0,19,654,0,0
"165",165,165,165,1,15.571661705951,1,1,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,523.000904432011,0,11.2095714437702,0,0,0,0,0,0,0,0,0,0,17,606,0,0
"166",166,166,166,0,11.7858553029739,2,0,52,29,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,418.135258342478,0,12.6640188868136,10.7250079784901,0,0,0,0,0,0,0,0,0,0,333,1,0
"167",167,167,167,0,11.040136202869,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,440.376706755933,0,12.1012157080687,0,0,0,0,0,0,0,0,0,0,0,689,1,0
"168",168,168,168,0,13.6048558025632,3,0,25,22,56,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,498.99518016978,0,11.0426857338776,9.80367878257245,11.2095714437702,0,0,0,0,0,0,0,0,0,590,1,0
"169",169,169,169,1,12.4862059855276,2,1,20,45,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,483.128211234757,0,14.7281041532495,8.63967659646806,0,0,0,0,0,0,0,0,0,18,687,0,0
"170",170,170,170,0,10.8636146927608,2,0,23,22,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,372.292049633025,0,8.11225407772147,9.80367878257245,0,0,0,0,0,0,0,0,0,0,246,1,0
"171",171,171,171,1,7.93722368295903,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397.447328269734,0,11.2888051365165,0,0,0,0,0,0,0,0,0,0,0,294,0,0
"172",172,172,172,1,12.0981455435214,5,0,7,18,28,8,53,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,515.339395960148,0,10.945642594976,4.43451517905847,10.5774280615315,12.3105226427771,9.64516503595887,0,0,0,0,0,0,0,784,0,0
"173",173,173,173,1,13.7088224611248,1,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,436.905141879771,0,7.17406798003331,0,0,0,0,0,0,0,0,0,0,0,594,0,0
"174",174,174,174,0,12.3020432163897,1,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,347.046262154614,0,11.336725230796,0,0,0,0,0,0,0,0,0,0,0,218,1,0
"175",175,175,175,0,12.7078421524622,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,390.5787770211,0,12.3105226427771,10.945642594976,0,0,0,0,0,0,0,0,0,0,450,1,0
"176",176,176,176,1,12.0948315950485,5,0,1,39,5,4,16,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,420.149665498698,0,8.98849581602542,9.11173690987654,11.2888051365165,6.76306352594885,12.6418455693281,0,0,0,0,0,0,0,378,0,0
"177",177,177,177,1,13.4698083982482,2,0,4,43,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,402.050473237574,0,6.76306352594885,8.84212216695445,0,0,0,0,0,0,0,0,0,0,403,0,0
"178",178,178,178,1,14.4025155429538,4,1,14,47,49,22,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,476.775913670312,0,10.3871985168316,7.17406798003331,11.04926962007,9.80367878257245,0,0,0,0,0,0,0,15,579,0,0
"179",179,179,179,1,15.6531966309942,4,0,17,25,3,47,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,347.487441148682,0,9.51628646755361,11.0426857338776,9.54109737773958,7.17406798003331,0,0,0,0,0,0,0,0,224,0,0
"180",180,180,180,1,9.85373769785037,3,0,48,43,19,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,447.993058948304,0,12.6319687988971,8.84212216695445,13.9804579273837,0,0,0,0,0,0,0,0,0,547,0,0
"181",181,181,181,0,13.4365659416734,6,1,33,3,34,15,54,35,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,350.14695093148,0,9.91540359655629,9.54109737773958,11.66787751479,8.29223077917004,11.336725230796,11.8696938380526,0,0,0,0,0,22,229,1,0
"182",182,182,182,0,12.4933292679052,5,0,53,3,37,14,26,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,524.732545443017,0,9.64516503595887,9.54109737773958,14.0426112520509,10.3871985168316,8.83553574538857,0,0,0,0,0,0,0,732,1,0
"183",183,183,183,1,15.1058080253446,2,0,2,26,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,427.934012220982,0,12.1012157080687,8.83553574538857,0,0,0,0,0,0,0,0,0,0,420,0,0
"184",184,184,184,0,17.4460889222903,5,0,2,15,16,35,3,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,415.100783566549,0,12.1012157080687,8.29223077917004,12.6418455693281,11.8696938380526,9.54109737773958,0,0,0,0,0,0,0,399,1,0
"185",185,185,185,1,12.9842914744341,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,415.544881990482,0,10.7250079784901,0,0,0,0,0,0,0,0,0,0,0,319,0,0
"186",186,186,186,0,13.8570033627329,2,0,44,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,353.688867095814,0,11.3092300060931,8.98849581602542,0,0,0,0,0,0,0,0,0,0,205,1,0
"187",187,187,187,1,15.1126769638028,2,0,13,46,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,483.037266744745,0,10.7984362537483,11.0806765260795,0,0,0,0,0,0,0,0,0,0,627,0,0
"188",188,188,188,1,16.043402411501,1,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,489.890658824935,0,10.6661166318245,0,0,0,0,0,0,0,0,0,0,0,621,0,0
"189",189,189,189,1,15.3991761008615,1,1,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,454.404772625513,0,11.04926962007,0,0,0,0,0,0,0,0,0,0,8,425,0,0
"190",190,190,190,0,8.88219146975442,1,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,419.265106661371,0,8.29223077917004,0,0,0,0,0,0,0,0,0,0,0,501,1,0
"191",191,191,191,1,10.6867453594259,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,476.120440214227,0,12.6418455693281,0,0,0,0,0,0,0,0,0,0,0,732,0,0
"192",192,192,192,0,12.3918294560728,1,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,421.194476388267,0,12.6640188868136,0,0,0,0,0,0,0,0,0,0,0,402,1,0
"193",193,193,193,0,16.798254739364,1,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,394.996699774237,0,11.3233010955249,0,0,0,0,0,0,0,0,0,0,0,206,1,0
"194",194,194,194,1,13.283679740133,1,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,396.154293518788,0,11.0426857338776,0,0,0,0,0,0,0,0,0,0,0,292,0,0
"195",195,195,195,0,13.1846465480536,6,0,49,45,35,2,20,9,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,498.305666986613,0,11.04926962007,8.63967659646806,11.8696938380526,12.1012157080687,14.7281041532495,7.80406012825676,0,0,0,0,0,0,637,1,0
"196",196,196,196,1,13.1976082563653,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,396.56492481719,0,12.6418455693281,0,0,0,0,0,0,0,0,0,0,0,404,0,0
"197",197,197,197,0,14.1859425415349,1,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,449.547686134435,0,10.7984362537483,0,0,0,0,0,0,0,0,0,0,14,515,1,0
"198",198,198,198,1,15.5496848486774,6,0,15,36,2,8,32,16,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,467.598845672585,0,8.29223077917004,11.8739321105798,12.1012157080687,12.3105226427771,9.60335949708028,12.6418455693281,0,0,0,0,0,0,450,0,0
"199",199,199,199,0,15.0139796213571,5,0,31,8,29,52,26,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,509.603409348006,0,11.3233010955249,12.3105226427771,10.7250079784901,12.6640188868136,8.83553574538857,0,0,0,0,0,0,0,615,1,0
"200",200,200,200,1,8.27634067122067,2,1,55,19,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,391.855809310905,0,10.1474117796323,13.9804579273837,0,0,0,0,0,0,0,0,0,16,245,0,0
"201",201,201,201,0,8.79187966596385,2,1,36,50,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,540.138602569416,0,11.8739321105798,11.1255603693714,0,0,0,0,0,0,0,0,0,4,717,1,0
"202",202,202,202,0,12.8311210569133,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,459.087567874222,0,10.945642594976,0,0,0,0,0,0,0,0,0,0,0,693,1,0
"203",203,203,203,0,14.5126588377875,1,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,375.831452910309,0,11.2095714437702,0,0,0,0,0,0,0,0,0,0,0,233,1,0
"204",204,204,204,0,9.83856789635615,1,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,510.150390859653,0,11.2095714437702,0,0,0,0,0,0,0,0,0,0,0,610,1,0
"205",205,205,205,0,14.4144919098028,5,0,11,32,20,53,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,471.126591181266,0,9.29957302994508,9.60335949708028,14.7281041532495,9.64516503595887,8.98849581602542,0,0,0,0,0,0,0,661,1,0
"206",206,206,206,0,10.9080246544176,2,0,33,38,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,408.533901092224,0,9.91540359655629,9.73603882956232,0,0,0,0,0,0,0,0,0,0,420,1,0
"207",207,207,207,1,13.518282668711,5,0,31,52,36,11,53,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,572.685666536051,0,11.3233010955249,12.6640188868136,11.8739321105798,9.29957302994508,9.64516503595887,0,0,0,0,0,0,0,773,0,0
"208",208,208,208,0,12.9966303639703,6,0,30,7,5,8,39,22,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,535.367240134265,0,10.1384996975031,10.945642594976,11.2888051365165,12.3105226427771,9.11173690987654,9.80367878257245,0,0,0,0,0,0,755,1,0
